eventID,parentEventID,occurrenceID,PhotoID,quadratID,Date,Year,country,countryCode,stateProvince,region,locality,site,reef.name,institutionCode,basisOfRecord,reef.area,understory,Height..cm.,Latitude,Longitude,Depth,Camera,recordedBy,Water.quality,Strobes,Framing.gear.used,White.balance.card,Comments,Annotation.status,Annotation.area,CD,scientificName,value,abundance,individualCount,cover,Group,scientificNameID,AphiaID_accepted,ScientificName_accepted,Authority_accepted,kingdom,phylum,class,order,family,genus,subgenus,species,subspecies
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q001_001,IMG_5802 00405.JPG,Q001,2019-03-26,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,MID3,CENPAT-CONICET,HumanObservation,VERTICAL,NO,45,-42.624056,-64.260222,MEDIUM,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Corynactis carnea,47, , ,47,Cnidaria,urn:lsid:marinespecies.org:taxname:283837,283837,Corynactis carnea,"Studer, 1879",Animalia,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corynactis, ,carnea,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q001_002,IMG_5802 00405.JPG,Q001,2019-03-26,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,MID3,CENPAT-CONICET,HumanObservation,VERTICAL,NO,45,-42.624056,-64.260222,MEDIUM,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Colonial tunicate,1, , ,1,Ascidiacea,urn:lsid:marinespecies.org:taxname:1839,1839,Ascidiacea,"Blainville, 1824",Animalia,Chordata,Ascidiacea,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q001_003,IMG_5802 00405.JPG,Q001,2019-03-26,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,MID3,CENPAT-CONICET,HumanObservation,VERTICAL,NO,45,-42.624056,-64.260222,MEDIUM,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Sponge  Masive,1, , ,1,Porifera,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q001_004,IMG_5802 00405.JPG,Q001,2019-03-26,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,MID3,CENPAT-CONICET,HumanObservation,VERTICAL,NO,45,-42.624056,-64.260222,MEDIUM,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Crustose coralline algae,5, , ,5,Algae,urn:lsid:marinespecies.org:taxname:368687,368687,Corallinophycidae,,Plantae,Rhodophyta,Florideophyceae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q001_005,IMG_5802 00405.JPG,Q001,2019-03-26,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,MID3,CENPAT-CONICET,HumanObservation,VERTICAL,NO,45,-42.624056,-64.260222,MEDIUM,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Macroalgae  Filamentous,40, , ,40,Algae,urn:lsid:marinespecies.org:taxname:196243,196243,Rhodymeniophycidae,"G.W.Saunders & Hommersand, 2004",Plantae,Rhodophyta,Florideophyceae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q001_006,IMG_5802 00405.JPG,Q001,2019-03-26,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,MID3,CENPAT-CONICET,HumanObservation,VERTICAL,NO,45,-42.624056,-64.260222,MEDIUM,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Hymenena Phycodrys,1, , ,1,Algae,urn:lsid:marinespecies.org:taxname:830,830,Phaeophyceae,"Kjellman, 1891",Chromista,Ochrophyta,Phaeophyceae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q001_007,IMG_5802 00405.JPG,Q001,2019-03-26,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,MID3,CENPAT-CONICET,HumanObservation,VERTICAL,NO,45,-42.624056,-64.260222,MEDIUM,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,D,Helcogrammoides cunninghami,16,16,1, ,Fish,urn:lsid:marinespecies.org:taxname:279353,279353,Helcogrammoides cunninghami,"(Smitt, 1898)",Animalia,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Helcogrammoides, ,cunninghami,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q002_001,IMG_5806 00407.JPG,Q002,2019-03-26,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,MID3,CENPAT-CONICET,HumanObservation,VERTICAL,NO,45,-42.624056,-64.260222,MEDIUM,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Aulacomya atra,0.98, , ,0.98,Mollusca,urn:lsid:marinespecies.org:taxname:505963,505963,Aulacomya atra,"(Molina, 1782)",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Aulacomya, ,atra,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q002_002,IMG_5806 00407.JPG,Q002,2019-03-26,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,MID3,CENPAT-CONICET,HumanObservation,VERTICAL,NO,45,-42.624056,-64.260222,MEDIUM,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Magellania venosa,1.96, , ,1.96,Brachiopoda,urn:lsid:marinespecies.org:taxname:235687,235687,Magellania venosa,"(Dixon, 1789)",Animalia,Brachiopoda,Rhynchonellata,Terebratulida,Terebratellidae,Magellania, ,venosa,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q002_003,IMG_5806 00407.JPG,Q002,2019-03-26,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,MID3,CENPAT-CONICET,HumanObservation,VERTICAL,NO,45,-42.624056,-64.260222,MEDIUM,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Corynactis carnea,9.8, , ,9.8,Cnidaria,urn:lsid:marinespecies.org:taxname:283837,283837,Corynactis carnea,"Studer, 1879",Animalia,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corynactis, ,carnea,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q002_004,IMG_5806 00407.JPG,Q002,2019-03-26,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,MID3,CENPAT-CONICET,HumanObservation,VERTICAL,NO,45,-42.624056,-64.260222,MEDIUM,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Rock boring bivalves,3.92, , ,3.92,Mollusca,urn:lsid:marinespecies.org:taxname:510723,510723,Lithophaginae,"H. Adams & A. Adams, 1857",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q002_005,IMG_5806 00407.JPG,Q002,2019-03-26,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,MID3,CENPAT-CONICET,HumanObservation,VERTICAL,NO,45,-42.624056,-64.260222,MEDIUM,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Sponge  Encrusting,3.92, , ,3.92,Porifera,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q002_006,IMG_5806 00407.JPG,Q002,2019-03-26,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,MID3,CENPAT-CONICET,HumanObservation,VERTICAL,NO,45,-42.624056,-64.260222,MEDIUM,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Crustose coralline algae,20.58, , ,20.58,Algae,urn:lsid:marinespecies.org:taxname:368687,368687,Corallinophycidae,,Plantae,Rhodophyta,Florideophyceae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q002_007,IMG_5806 00407.JPG,Q002,2019-03-26,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,MID3,CENPAT-CONICET,HumanObservation,VERTICAL,NO,45,-42.624056,-64.260222,MEDIUM,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Macroalgae  Filamentous,42.14, , ,42.14,Algae,urn:lsid:marinespecies.org:taxname:196243,196243,Rhodymeniophycidae,"G.W.Saunders & Hommersand, 2004",Plantae,Rhodophyta,Florideophyceae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q002_008,IMG_5806 00407.JPG,Q002,2019-03-26,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,MID3,CENPAT-CONICET,HumanObservation,VERTICAL,NO,45,-42.624056,-64.260222,MEDIUM,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Hymenena Phycodrys,4.9, , ,4.9,Algae,urn:lsid:marinespecies.org:taxname:830,830,Phaeophyceae,"Kjellman, 1891",Chromista,Ochrophyta,Phaeophyceae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q002_009,IMG_5806 00407.JPG,Q002,2019-03-26,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,MID3,CENPAT-CONICET,HumanObservation,VERTICAL,NO,45,-42.624056,-64.260222,MEDIUM,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,D,Arbacia dufresnii,32,32,2, ,Echinodermata,urn:lsid:marinespecies.org:taxname:160786,160786,Arbacia dufresnii,"(Blainville, 1825)",Animalia,Echinodermata,Echinoidea,Arbacioida,Arbaciidae,Arbacia, ,dufresnii,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q003_001,IMG_5812 00411.JPG,Q003,2019-03-26,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,MID3,CENPAT-CONICET,HumanObservation,VERTICAL,NO,45,-42.624056,-64.260222,MEDIUM,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Aulacomya atra,2.94, , ,2.94,Mollusca,urn:lsid:marinespecies.org:taxname:505963,505963,Aulacomya atra,"(Molina, 1782)",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Aulacomya, ,atra,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q003_002,IMG_5812 00411.JPG,Q003,2019-03-26,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,MID3,CENPAT-CONICET,HumanObservation,VERTICAL,NO,45,-42.624056,-64.260222,MEDIUM,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Corynactis carnea,20.58, , ,20.58,Cnidaria,urn:lsid:marinespecies.org:taxname:283837,283837,Corynactis carnea,"Studer, 1879",Animalia,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corynactis, ,carnea,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q003_003,IMG_5812 00411.JPG,Q003,2019-03-26,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,MID3,CENPAT-CONICET,HumanObservation,VERTICAL,NO,45,-42.624056,-64.260222,MEDIUM,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Colonial tunicate,0.98, , ,0.98,Ascidiacea,urn:lsid:marinespecies.org:taxname:1839,1839,Ascidiacea,"Blainville, 1824",Animalia,Chordata,Ascidiacea,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q003_004,IMG_5812 00411.JPG,Q003,2019-03-26,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,MID3,CENPAT-CONICET,HumanObservation,VERTICAL,NO,45,-42.624056,-64.260222,MEDIUM,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Rock boring bivalves,1.96, , ,1.96,Mollusca,urn:lsid:marinespecies.org:taxname:510723,510723,Lithophaginae,"H. Adams & A. Adams, 1857",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q003_005,IMG_5812 00411.JPG,Q003,2019-03-26,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,MID3,CENPAT-CONICET,HumanObservation,VERTICAL,NO,45,-42.624056,-64.260222,MEDIUM,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Clathria sp ,2.94, , ,2.94,Porifera,urn:lsid:marinespecies.org:taxname:131868,131868,Clathria,"Schmidt, 1862",Animalia,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q003_006,IMG_5812 00411.JPG,Q003,2019-03-26,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,MID3,CENPAT-CONICET,HumanObservation,VERTICAL,NO,45,-42.624056,-64.260222,MEDIUM,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Sponge  Encrusting,0.98, , ,0.98,Porifera,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q003_007,IMG_5812 00411.JPG,Q003,2019-03-26,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,MID3,CENPAT-CONICET,HumanObservation,VERTICAL,NO,45,-42.624056,-64.260222,MEDIUM,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Crustose coralline algae,5.88, , ,5.88,Algae,urn:lsid:marinespecies.org:taxname:368687,368687,Corallinophycidae,,Plantae,Rhodophyta,Florideophyceae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q003_008,IMG_5812 00411.JPG,Q003,2019-03-26,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,MID3,CENPAT-CONICET,HumanObservation,VERTICAL,NO,45,-42.624056,-64.260222,MEDIUM,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Macroalgae  Filamentous,50.96, , ,50.96,Algae,urn:lsid:marinespecies.org:taxname:196243,196243,Rhodymeniophycidae,"G.W.Saunders & Hommersand, 2004",Plantae,Rhodophyta,Florideophyceae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q003_009,IMG_5812 00411.JPG,Q003,2019-03-26,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,MID3,CENPAT-CONICET,HumanObservation,VERTICAL,NO,45,-42.624056,-64.260222,MEDIUM,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Hymenena Phycodrys,0.98, , ,0.98,Algae,urn:lsid:marinespecies.org:taxname:830,830,Phaeophyceae,"Kjellman, 1891",Chromista,Ochrophyta,Phaeophyceae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q003_010,IMG_5812 00411.JPG,Q003,2019-03-26,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,MID3,CENPAT-CONICET,HumanObservation,VERTICAL,NO,45,-42.624056,-64.260222,MEDIUM,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,D,Arbacia dufresnii,32,32,2, ,Echinodermata,urn:lsid:marinespecies.org:taxname:160786,160786,Arbacia dufresnii,"(Blainville, 1825)",Animalia,Echinodermata,Echinoidea,Arbacioida,Arbaciidae,Arbacia, ,dufresnii,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q004_001,IMG_5816 00413.JPG,Q004,2019-03-26,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,MID3,CENPAT-CONICET,HumanObservation,VERTICAL,NO,45,-42.624056,-64.260222,MEDIUM,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Ascidiella aspersa,1, , ,1,Ascidiacea,urn:lsid:marinespecies.org:taxname:103718,103718,Ascidiella aspersa,"(M<9f>ller, 1776)",Animalia,Chordata,Ascidiacea,Phlebobranchia,Ascidiidae,Ascidiella, ,aspersa,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q004_002,IMG_5816 00413.JPG,Q004,2019-03-26,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,MID3,CENPAT-CONICET,HumanObservation,VERTICAL,NO,45,-42.624056,-64.260222,MEDIUM,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Aulacomya atra,19, , ,19,Mollusca,urn:lsid:marinespecies.org:taxname:505963,505963,Aulacomya atra,"(Molina, 1782)",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Aulacomya, ,atra,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q004_003,IMG_5816 00413.JPG,Q004,2019-03-26,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,MID3,CENPAT-CONICET,HumanObservation,VERTICAL,NO,45,-42.624056,-64.260222,MEDIUM,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Bryozoan,1, , ,1,Bryozoa,urn:lsid:marinespecies.org:taxname:146142,146142,Bryozoa,,Animalia,Bryozoa,,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID3_VERTICAL_Q004_004,IMG_5816 00413.JPG,Q004,2019-03-26,2019,ARGENTINA,AR,CHUBUT,GOLFONUEVO,PTOPIRAMIDES,PARDELAS,MID3,CENPAT-CONICET,HumanObservation,VERTICAL,NO,45,-42.624056,-64.260222,MEDIUM,CANON100D,GONZALO BRAVO,GOOD,TWO,25X25CM,YES,FIRST SAMPLES,CONFIRMED,X: 0 - 100% / Y: 0 - 100%,C,Corynactis carnea,31, , ,31,Cnidaria,urn:lsid:marinespecies.org:taxname:283837,283837,Corynactis carnea,"Studer, 1879",Animalia,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corynactis, ,carnea,
