eventID,parentEventID,occurrenceID,Year,country,countryCode,stateProvince,locality,institutionCode,basisOfRecord,recordedBy,scientificName,scientificNameID,taxonID,acceptedNameUsage,scientificNameAuthorship,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,infraspecificEpithet
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q015,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q015_003,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Demospongiae,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q015,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q015_004,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Demospongiae,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q015,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q015_005,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Demospongiae,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q015,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q015_006,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Helcogrammoides cunninghami,urn:lsid:marinespecies.org:taxname:279353,279353,Helcogrammoides cunninghami,"(Smitt, 1898)",Animalia,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Helcogrammoides, ,cunninghami,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q016,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q016_001,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Corynactis carnea,urn:lsid:marinespecies.org:taxname:283837,283837,Corynactis carnea,"Studer, 1879",Animalia,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corynactis, ,carnea,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q016,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q016_002,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Lithophaginae,urn:lsid:marinespecies.org:taxname:510723,510723,Lithophaginae,"H. Adams & A. Adams, 1857",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q016,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q016_003,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Demospongiae,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q016,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q016_004,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Demospongiae,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q016,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q016_005,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Demospongiae,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q017,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q017_001,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Aulacomya atra,urn:lsid:marinespecies.org:taxname:505963,505963,Aulacomya atra,"(Molina, 1782)",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Aulacomya, ,atra,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q017,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q017_002,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Corynactis carnea,urn:lsid:marinespecies.org:taxname:283837,283837,Corynactis carnea,"Studer, 1879",Animalia,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corynactis, ,carnea,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q017,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q017_003,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Lithophaginae,urn:lsid:marinespecies.org:taxname:510723,510723,Lithophaginae,"H. Adams & A. Adams, 1857",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q017,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q017_004,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Demospongiae,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q017,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q017_005,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Demospongiae,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q017,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q017_006,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Darwinella rosacea,urn:lsid:marinespecies.org:taxname:164872,164872,Darwinella rosacea,"Hechtel, 1965",Animalia,Porifera,Demospongiae,Dendroceratida,Darwinellidae,Darwinella, ,rosacea,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q017,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q017_007,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Corallinophycidae,urn:lsid:marinespecies.org:taxname:368687,368687,Corallinophycidae,,Plantae,Rhodophyta,Florideophyceae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q017,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q017_008,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Arbacia dufresnii,urn:lsid:marinespecies.org:taxname:160786,160786,Arbacia dufresnii,"(Blainville, 1825)",Animalia,Echinodermata,Echinoidea,Arbacioida,Arbaciidae,Arbacia, ,dufresnii,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q018,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q018_001,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Aulacomya atra,urn:lsid:marinespecies.org:taxname:505963,505963,Aulacomya atra,"(Molina, 1782)",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Aulacomya, ,atra,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q018,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q018_002,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Corynactis carnea,urn:lsid:marinespecies.org:taxname:283837,283837,Corynactis carnea,"Studer, 1879",Animalia,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corynactis, ,carnea,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q018,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q018_003,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Lithophaginae,urn:lsid:marinespecies.org:taxname:510723,510723,Lithophaginae,"H. Adams & A. Adams, 1857",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q018,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q018_004,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Demospongiae,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q018,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q018_005,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Demospongiae,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q018,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q018_006,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Corallinophycidae,urn:lsid:marinespecies.org:taxname:368687,368687,Corallinophycidae,,Plantae,Rhodophyta,Florideophyceae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q018,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q018_007,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Rhodymeniophycidae,urn:lsid:marinespecies.org:taxname:196243,196243,Rhodymeniophycidae,"G.W.Saunders & Hommersand, 2004",Plantae,Rhodophyta,Florideophyceae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q018,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q018_008,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Arbacia dufresnii,urn:lsid:marinespecies.org:taxname:160786,160786,Arbacia dufresnii,"(Blainville, 1825)",Animalia,Echinodermata,Echinoidea,Arbacioida,Arbaciidae,Arbacia, ,dufresnii,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q019,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q019_001,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Corynactis carnea,urn:lsid:marinespecies.org:taxname:283837,283837,Corynactis carnea,"Studer, 1879",Animalia,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corynactis, ,carnea,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q019,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q019_002,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Lithophaginae,urn:lsid:marinespecies.org:taxname:510723,510723,Lithophaginae,"H. Adams & A. Adams, 1857",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q019,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q019_003,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Lissoclinum fragile,urn:lsid:marinespecies.org:taxname:250786,250786,Lissoclinum fragile,"(Van Name, 1902)",Animalia,Chordata,Ascidiacea,Aplousobranchia,Didemnidae,Lissoclinum, ,fragile,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q019,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q019_004,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Demospongiae,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q019,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q019_005,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Arbacia dufresnii,urn:lsid:marinespecies.org:taxname:160786,160786,Arbacia dufresnii,"(Blainville, 1825)",Animalia,Echinodermata,Echinoidea,Arbacioida,Arbaciidae,Arbacia, ,dufresnii,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q019,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q019_006,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Helcogrammoides cunninghami,urn:lsid:marinespecies.org:taxname:279353,279353,Helcogrammoides cunninghami,"(Smitt, 1898)",Animalia,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Helcogrammoides, ,cunninghami,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q020,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q020_001,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Aulacomya atra,urn:lsid:marinespecies.org:taxname:505963,505963,Aulacomya atra,"(Molina, 1782)",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Aulacomya, ,atra,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q020,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q020_002,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Corynactis carnea,urn:lsid:marinespecies.org:taxname:283837,283837,Corynactis carnea,"Studer, 1879",Animalia,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corynactis, ,carnea,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q020,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q020_003,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Lithophaginae,urn:lsid:marinespecies.org:taxname:510723,510723,Lithophaginae,"H. Adams & A. Adams, 1857",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q020,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q020_004,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Demospongiae,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q020,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_OVERHANG_Q020_005,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Corallinophycidae,urn:lsid:marinespecies.org:taxname:368687,368687,Corallinophycidae,,Plantae,Rhodophyta,Florideophyceae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q001_001,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Anthothoe chilensis,urn:lsid:marinespecies.org:taxname:289437,289437,Anthothoe chilensis,"(Lesson, 1830)",Animalia,Cnidaria,Anthozoa,Actiniaria,Sagartiidae,Anthothoe, ,chilensis,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q001_002,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Corynactis carnea,urn:lsid:marinespecies.org:taxname:283837,283837,Corynactis carnea,"Studer, 1879",Animalia,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corynactis, ,carnea,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q001_003,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Ascidiacea,urn:lsid:marinespecies.org:taxname:103434,103434,Ascidiacea,"Blainville, 1824",Animalia,Chordata,Ascidiacea,Aplousobranchia,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q001_004,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Lithophaginae,urn:lsid:marinespecies.org:taxname:510723,510723,Lithophaginae,"H. Adams & A. Adams, 1857",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q001_005,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Corallinophycidae,urn:lsid:marinespecies.org:taxname:368687,368687,Corallinophycidae,,Plantae,Rhodophyta,Florideophyceae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q001_006,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Rhodymeniophycidae,urn:lsid:marinespecies.org:taxname:196243,196243,Rhodymeniophycidae,"G.W.Saunders & Hommersand, 2004",Plantae,Rhodophyta,Florideophyceae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q001_007,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Arbacia dufresnii,urn:lsid:marinespecies.org:taxname:160786,160786,Arbacia dufresnii,"(Blainville, 1825)",Animalia,Echinodermata,Echinoidea,Arbacioida,Arbaciidae,Arbacia, ,dufresnii,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q002_001,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Corynactis carnea,urn:lsid:marinespecies.org:taxname:283837,283837,Corynactis carnea,"Studer, 1879",Animalia,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corynactis, ,carnea,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q002_002,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Lithophaginae,urn:lsid:marinespecies.org:taxname:510723,510723,Lithophaginae,"H. Adams & A. Adams, 1857",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_SHALLOW2_VERTICAL_Q002_003,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Diplosoma listerianum,urn:lsid:marinespecies.org:taxname:103579,103579,Diplosoma listerianum,"(Milne Edwards, 1841)",Animalia,Chordata,Ascidiacea,Aplousobranchia,Didemnidae,Diplosoma, ,listerianum,
